portion_id,food_id,description,quantity,unit,edible_weight_g,edible_portion_pct,source_url,data_status,notes
FC000332_100G_EP,FC000332,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3393,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000333_100G_EP,FC000333,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3421,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000334_100G_EP,FC000334,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3423,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000335_100G_EP,FC000335,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3425,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000336_100G_EP,FC000336,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3427,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000337_100G_EP,FC000337,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3445,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000338_100G_EP,FC000338,100 g edible portion,100,g,100,71,https://i.fnri.dost.gov.ph/fct/library/report/3447,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000339_100G_EP,FC000339,100 g edible portion,100,g,100,74,https://i.fnri.dost.gov.ph/fct/library/report/3450,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000340_100G_EP,FC000340,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3488,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000341_100G_EP,FC000341,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3501,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000342_100G_EP,FC000342,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3503,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000343_100G_EP,FC000343,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3510,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000344_100G_EP,FC000344,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3518,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000345_100G_EP,FC000345,100 g edible portion,100,g,100,42,https://i.fnri.dost.gov.ph/fct/library/report/3299,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000346_100G_EP,FC000346,100 g edible portion,100,g,100,59,https://i.fnri.dost.gov.ph/fct/library/report/3306,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000347_100G_EP,FC000347,100 g edible portion,100,g,100,86,https://i.fnri.dost.gov.ph/fct/library/report/3316,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000348_100G_EP,FC000348,100 g edible portion,100,g,100,70,https://i.fnri.dost.gov.ph/fct/library/report/3972,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000349_100G_EP,FC000349,100 g edible portion,100,g,100,62,https://i.fnri.dost.gov.ph/fct/library/report/3973,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000350_100G_EP,FC000350,100 g edible portion,100,g,100,99,https://i.fnri.dost.gov.ph/fct/library/report/3976,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000351_100G_EP,FC000351,100 g edible portion,100,g,100,69,https://i.fnri.dost.gov.ph/fct/library/report/3977,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000352_100G_EP,FC000352,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3920,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000353_100G_EP,FC000353,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3929,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000354_100G_EP,FC000354,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3933,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000355_100G_EP,FC000355,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3934,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000356_100G_EP,FC000356,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3935,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000357_100G_EP,FC000357,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3939,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000358_100G_EP,FC000358,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3942,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000359_100G_EP,FC000359,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3947,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000360_100G_EP,FC000360,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3949,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000361_100G_EP,FC000361,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3953,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000362_100G_EP,FC000362,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3956,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000363_100G_EP,FC000363,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3957,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000364_100G_EP,FC000364,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3960,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000365_100G_EP,FC000365,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3961,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000366_100G_EP,FC000366,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3962,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000367_100G_EP,FC000367,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3966,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000368_100G_EP,FC000368,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3968,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000369_100G_EP,FC000369,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3974,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000370_100G_EP,FC000370,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3714,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000371_100G_EP,FC000371,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3724,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000372_100G_EP,FC000372,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3727,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000373_100G_EP,FC000373,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3738,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000374_100G_EP,FC000374,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3739,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000375_100G_EP,FC000375,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3740,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000376_100G_EP,FC000376,100 g edible portion,100,g,100,89,https://i.fnri.dost.gov.ph/fct/library/report/3743,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000377_100G_EP,FC000377,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3746,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000378_100G_EP,FC000378,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3747,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000379_100G_EP,FC000379,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3748,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000380_100G_EP,FC000380,100 g edible portion,100,g,100,86,https://i.fnri.dost.gov.ph/fct/library/report/3755,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000381_100G_EP,FC000381,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3757,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000382_100G_EP,FC000382,100 g edible portion,100,g,100,72,https://i.fnri.dost.gov.ph/fct/library/report/3818,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000383_100G_EP,FC000383,100 g edible portion,100,g,100,70,https://i.fnri.dost.gov.ph/fct/library/report/3819,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000384_100G_EP,FC000384,100 g edible portion,100,g,100,96,https://i.fnri.dost.gov.ph/fct/library/report/3858,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000385_100G_EP,FC000385,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3861,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000386_100G_EP,FC000386,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3862,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000387_100G_EP,FC000387,100 g edible portion,100,g,100,-,https://i.fnri.dost.gov.ph/fct/library/report/3863,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000388_100G_EP,FC000388,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3865,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000389_100G_EP,FC000389,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3866,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000390_100G_EP,FC000390,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3867,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000391_100G_EP,FC000391,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3879,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
FC000392_100G_EP,FC000392,100 g edible portion,100,g,100,100,https://i.fnri.dost.gov.ph/fct/library/report/3882,VERIFIED_REFERENCE_BASIS,"Reference mass, not a household serving. Do not apply the edible percentage twice to weighed edible food."
