food_id,estimate_id,name,level,reason,policy_version,scope,missing_fields
FC000702,,"Rice cake, puto, brown",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000703,,"Rice cake, puto, white, w/ grtd coconut topping",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000704,,"Rice cake, cuchinta, w/ grtd coconut topping",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000705,,Rice flour,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000706,,"Rice flour prep, tamales",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,cholesterol_mg_100g
FC000707,,"Rice gruel, thin",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000708,,"Rice prep (glutinous), butse, w/ mung bean filling",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000709,,"Rice prep (glutinous), butse, w/ sweet potato filling",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000710,,"Rice prep (glutinous), kalamay, w/ coconut curd topping",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000711,,"Rice prep (glutinous), kalamay, w/ yam",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000712,,"Rice prep (glutinous), palitaw, w/ grtd  coconut & sugar",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000713,,"Rice prep (glutinous), suman, w/ grtd coconut topping",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000714,,"Rice prep (glutinous), tupig",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000715,,"Rice prep, espasol",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000716,,"Rice, crispies",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000717,,"Rice-bread prep, toasted, puto seko",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,cholesterol_mg_100g
FC000718,,"Wheat flour, all-purpose, enr, bleached",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000719,,"Wheat flour, cake flour, enr, bleached",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000720,,"Instant noodles, chicken flvr, raw",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000721,,"Instant noodles, chicken flvr, ckd",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000722,,Job's tears grain,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000723,,"Yam, Luzon",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000724,,"Yam, spiny",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000725,,"Yam, spiny, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000726,,Arrowroot starch,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000727,,East Indian arrowroot starch,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000728,,"Yacon tuber, raw",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000729,,East Indian arrowroot,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000730,,Palauan,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000731,,"Chestnut, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000732,,Coconut sport,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000733,,"Cowpea seed, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000734,,"Kidney bean seed, black, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000735,,"Kidney bean seed, white, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000736,,"Kidney bean seed, white, dried, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000737,,"Lima bean seed, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000738,,"Mung bean seed, red, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000739,,"Mung bean seed, red, dried, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000740,,"Mung bean seed, yellow, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000741,,"Mung bean seed, yellow, dried, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000742,,Peanut w/ shell,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000743,,Peanut w/o skin,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000744,,"Pigeon pea seed, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000745,,"Pigeon pea seed, dried, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000746,,"Rice bean seed, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000747,,"Soybean seed, black, dried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
