date,food_id,field,old_value,new_value,reason,source_url
2026-09-16,FC000258,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3382
2026-09-16,FC000258,source_food_name,,"Hyacinth bean pod, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3382
2026-09-16,FC000258,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3382
2026-09-16,FC000258,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/02-vegetables.,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3382
2026-09-16,FC000259,food_id,,FC000259,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,name,,"Jute lvs, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,aliases,,"Saluyot/Pasaw dahon, nilaga",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,category,,Vegetables,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,kcal_100g,,44,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,protein_g_100g,,2.9,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,carbs_g_100g,,6.8,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,fat_g_100g,,0.6,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,fiber_g_100g,,1.7,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,sugar_g_100g,,0.8,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,sodium_mg_100g,,9,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,cholesterol_mg_100g,,0,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,source_food_id,,D108,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3387,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,source_food_name,,"Jute lvs, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000259,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/02-vegetables.,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387
2026-09-16,FC000260,food_id,,FC000260,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,name,,"Mung bean sprout, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,aliases,,"Toge, nilaga",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,category,,Vegetables,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,kcal_100g,,54,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,protein_g_100g,,4.8,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,carbs_g_100g,,7.0,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,fat_g_100g,,0.7,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,fiber_g_100g,,1.6,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,sugar_g_100g,,4.4,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,sodium_mg_100g,,20,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,cholesterol_mg_100g,,0,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,source_food_id,,D132,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3411,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,source_food_name,,"Mung bean sprout, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000260,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/02-vegetables.,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411
2026-09-16,FC000261,food_id,,FC000261,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,name,,"Mustard lvs, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,aliases,,"Mustasa dahon, nilaga",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,category,,Vegetables,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,kcal_100g,,21,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,protein_g_100g,,1.3,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,carbs_g_100g,,2.7,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,fat_g_100g,,0.6,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,fiber_g_100g,,1.3,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,sugar_g_100g,,0.9,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,sodium_mg_100g,,6,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,cholesterol_mg_100g,,0,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,source_food_id,,D135,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3414,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,source_food_name,,"Mustard lvs, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000261,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/02-vegetables.,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414
2026-09-16,FC000262,food_id,,FC000262,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,name,,"Okra, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,aliases,,"Ladyfinger, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,category,,Vegetables,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,kcal_100g,,30,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,protein_g_100g,,1.0,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,carbs_g_100g,,6.1,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,fat_g_100g,,0.2,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,fiber_g_100g,,2.6,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,sugar_g_100g,,2.5,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,sodium_mg_100g,,6,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,cholesterol_mg_100g,,0,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,source_food_id,,D140,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/3419,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,source_food_name,,"Okra, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,edible_portion_pct,,90,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000262,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/02-vegetables.,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419
2026-09-16,FC000263,food_id,,FC000263,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,name,,"Pako fern lvs, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,aliases,,"Fiddlehead fern lvs, boiled",Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,category,,Vegetables,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,kcal_100g,,33,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,protein_g_100g,,1.9,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,carbs_g_100g,,5.5,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,fat_g_100g,,0.4,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,fiber_g_100g,,3.4,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
2026-09-16,FC000263,sugar_g_100g,,0.3,Add new distinct FNRI food; 2026-09-16-expand-500/02-vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429
